0.0001,0.9999999987336627,0.8749999993669466,2.5330295500042103e-13,1.2665148312465829e-13
0.00010232929922807536,0.9999999986739735,0.8749999993371019,2.7141900615930897e-13,1.3570950937546974e-13
0.00010471285480508996,0.9999999986114713,0.8749999993058508,2.908307046871494e-13,1.454153593908562e-13
0.00010715193052376059,0.9999999985460237,0.8749999992731271,3.1163071438078466e-13,1.5581536507879037e-13
0.00010964781961431851,0.9999999984774914,0.8749999992388608,3.339183262870963e-13,1.6695917197340266e-13
0.0001122018454301963,0.9999999984057297,0.8749999992029802,3.577999326792868e-13,1.7889997622323838e-13
0.0001148153621496883,0.9999999983305857,0.8749999991654078,3.8338953493157283e-13,1.9169477852882246e-13
0.0001174897554939529,0.9999999982519,0.8749999991260654,4.108092877167697e-13,2.0540465624158405e-13
0.00012022644346174131,0.9999999981695062,0.8749999990848685,4.4019008212457857e-13,2.2009505492306794e-13
0.0001230268770812381,0.9999999980832297,0.8749999990417298,4.716721704838258e-13,2.358361007564876e-13
0.00012589254117941674,0.9999999979928866,0.8749999989965583,5.054058358718217e-13,2.527029353015027e-13
0.00012882495516931337,0.9999999978982858,0.8749999989492584,5.415521095064084e-13,2.7077607419054075e-13
0.00013182567385564074,0.9999999977992267,0.8749999988997287,5.802835394454281e-13,2.9014179147882996e-13
0.00013489628825916533,0.9999999976954993,0.8749999988478648,6.217850142630071e-13,3.1089253148287335e-13
0.00013803842646028852,0.9999999975868831,0.874999998793557,6.662546456346084e-13,3.3312735007335003e-13
0.0001412537544622754,0.9999999974731483,0.8749999987366893,7.139047140439163e-13,3.5695238752897255e-13
0.0001445439770745928,0.9999999973540524,0.8749999986771414,7.649626821260316e-13,3.824813752085535e-13
0.00014791083881682073,0.9999999972293449,0.8749999986147876,8.196722804842226e-13,4.0983617845990244e-13
0.00015135612484362088,0.9999999970987596,0.874999998549495,8.782946711635502e-13,4.391473783572239e-13
0.0001548816618912481,0.99999999696202,0.8749999984811253,9.41109694335261e-13,4.705548950439678e-13
0.00015848931924611142,0.9999999968188359,0.8749999984095332,1.0084172041431981e-12,5.042086556567678e-13
0.00016218100973589298,0.999999996668904,0.8749999983345673,1.0805385000889515e-12,5.402693100188344e-13
0.00016595869074375615,0.9999999965119057,0.8749999982560679,1.1578178607886988e-12,5.789089975192929e-13
0.00016982436524617443,0.9999999963475086,0.8749999981738693,1.2406241874231795e-12,6.203121688391964e-13
0.00017378008287493763,0.9999999961753637,0.8749999980877968,1.3293527647261021e-12,6.646764664468764e-13
0.00017782794100389227,0.9999999959951056,0.874999997997668,1.424427147917099e-12,7.122136680657034e-13
0.00018197008586099826,0.9999999958063526,0.8749999979032919,1.5263011845868534e-12,7.631506976180892e-13
0.00018620871366628676,0.9999999956087038,0.8749999978044671,1.63546118118593e-12,8.177307084715072e-13
0.00019054607179632481,0.9999999954017399,0.8749999977009854,1.7524282244593406e-12,8.762142441575763e-13
0.00019498445997580456,0.999999995185022,0.8749999975926263,1.877760668908462e-12,9.388804821050287e-13
0.00019952623149688788,0.9999999949580911,0.8749999974791607,2.0120568021543996e-12,1.0060285663236461e-12
0.00020417379446695296,0.9999999947204649,0.8749999973603476,2.1559577009262306e-12,1.0779790354008982e-12
0.00020892961308540387,0.9999999944716397,0.8749999972359352,2.3101502913074005e-12,1.1550753526279606e-12
0.00021379620895022324,0.9999999942110882,0.874999997105659,2.4753706278488174e-12,1.237685545559414e-12
0.00021877616239495518,0.9999999939382566,0.8749999969692435,2.6524074072015977e-12,1.3262039628331438e-12
0.000223872113856834,0.9999999936525672,0.8749999968263984,2.8421057330423873e-12,1.4210531566369486e-12
0.00022908676527677723,0.9999999933534134,0.8749999966768217,3.0453711502632594e-12,1.5226858998079064e-12
0.00023442288153199226,0.999999993040161,0.8749999965201954,3.2631739676840556e-12,1.631587347193478e-12
0.000239883291901949,0.9999999927121456,0.8749999963561875,3.4965538899217747e-12,1.748277351591738e-12
0.0002454708915685031,0.9999999923686709,0.8749999961844508,3.746624980528015e-12,1.873312945326271e-12
0.00025118864315095795,0.9999999920090094,0.8749999960046196,4.0145809800861694e-12,2.0072909993016873e-12
0.0002570395782768865,0.9999999916323975,0.8749999958163132,4.301701004655178e-12,2.150851072233243e-12
0.00026302679918953814,0.9999999912380358,0.8749999956191329,4.609355651761528e-12,2.304678463651489e-12
0.00026915348039269167,0.9999999908250888,0.8749999954126594,4.9390135430874936e-12,2.4695074852560838e-12
0.0002754228703338166,0.9999999903926805,0.8749999951964547,5.292248335087295e-12,2.6461249662347003e-12
0.0002818382931264455,0.999999989939893,0.8749999949700613,5.670746230997539e-12,2.8353740092803717e-12
0.00028840315031266055,0.9999999894657666,0.8749999947329975,6.076314030100711e-12,3.0381580152368015e-12
0.0002951209226666387,0.999999988969295,0.8749999944847622,6.510887752666228e-12,3.2554449955840387e-12
0.0003019951720402016,0.9999999884494256,0.8749999942248273,6.976541881740408e-12,3.4882721933504563e-12
0.0003090295432513592,0.9999999879050555,0.8749999939526423,7.475499265902603e-12,3.737751034509779e-12
0.00031622776601683794,0.99999998733503,0.8749999936676293,8.010141730258488e-12,4.005072433498988e-12
0.0003235936569296281,0.9999999867381401,0.874999993369184,8.583021446323898e-12,4.291512478183956e-12
0.0003311311214825911,0.9999999861131196,0.8749999930566739,9.196873115073697e-12,4.598438521410479e-12
0.00033884415613920273,0.9999999854586429,0.8749999927294352,9.854627021312942e-12,4.927315708219579e-12
0.0003467368504525317,0.9999999847733213,0.8749999923867744,1.0559423021686656e-11,5.279713969885632e-12
0.0003548133892335753,0.999999984055702,0.8749999920279646,1.1314625533101169e-11,5.657315518164229e-12
0.0003630780547701014,0.999999983304262,0.8749999916522444,1.2123839593105512e-11,6.061922875524494e-12
0.0003715352290971728,0.9999999825174076,0.8749999912588171,1.2990928068898608e-11,6.495467479699188e-12
0.00038018939632056124,0.9999999816934704,0.8749999908468484,1.3920030097111225e-11,6.9600189036277426e-12
0.0003890451449942805,0.9999999808307017,0.874999990415464,1.4915580842386463e-11,7.45779473480475e-12
0.00039810717055349735,0.9999999799272723,0.8749999899637487,1.5982332669077942e-11,7.991171161194148e-12
0.0004073802778041126,0.9999999789812657,0.8749999894907452,1.7125377827130804e-11,8.562694314242625e-12
0.0004168693834703355,0.9999999779906749,0.8749999889954496,1.8350172760439066e-11,9.175092423139688e-12
0.00042657951880159257,0.9999999769533993,0.8749999884768115,1.9662564153716027e-11,9.831288838344086e-12
0.0004365158322401661,0.9999999758672383,0.8749999879337307,2.1068816842216584e-11,1.0534415986546842e-11
0.00044668359215096305,0.999999974729888,0.874999987365055,2.25756437175387e-11,1.1287830323686054e-11
0.0004570881896148752,0.999999973538936,0.8749999867695786,2.419023777226417e-11,1.2095128357394749e-11
0.00046773514128719813,0.9999999722918563,0.8749999861460384,2.5920306436404075e-11,1.2960163815366286e-11
0.00047863009232263854,0.9999999709860035,0.8749999854931114,2.7774108369559183e-11,1.3887066041594033e-11
0.0004897788193684461,0.9999999696186079,0.8749999848094131,2.9760492884422935e-11,1.4880259708301338e-11
0.0005011872336272725,0.9999999681867688,0.874999984093493,3.188894218982132e-11,1.594448593766095e-11
0.0005128613839913648,0.9999999666874495,0.8749999833438324,3.4169616654936685e-11,1.7084824934130174e-11
0.0005248074602497723,0.9999999651174692,0.8749999825588418,3.661340331079119e-11,1.8306720235442152e-11
0.0005370317963702527,0.9999999634734981,0.8749999817368553,3.9231967820512633e-11,1.961600469801795e-11
0.0005495408738576248,0.9999999617520492,0.8749999808761303,4.2037810166467623e-11,2.1018928340845433e-11
0.0005623413251903491,0.9999999599494703,0.8749999799748399,4.5044324320089385e-11,2.252218818074219e-11
0.0005754399373371566,0.9999999580619394,0.8749999790310732,4.8265862179237587e-11,2.4132960201426064e-11
0.0005888436553555889,0.9999999560854514,0.8749999780428281,5.1717802078299386e-11,2.5858933609002388e-11
0.0006025595860743581,0.999999954015815,0.8749999770080087,5.5416622198069796e-11,2.7708347537392505e-11
0.0006165950018614823,0.9999999518486393,0.8749999759244197,5.937997922583849e-11,2.9690030378923374e-11
0.000630957344480193,0.9999999495793278,0.8749999747897622,6.362679264117248e-11,3.181344192782973e-11
0.0006456542290346556,0.9999999472030671,0.8749999736016304,6.817733502973648e-11,3.408871853784744e-11
